Date,Close,High,Low,Open,Volume,Daily_Return,MA_30,Volatility
02-05-2024,1449.075195,1459.721708,1446.679042,1454.460207,14512646,-0.000306793,1445.276029,0.010631796
03-05-2024,1416.913086,1457.375095,1399.275803,1453.47221,17226958,-0.022194921,1445.795597,0.01129795
06-05-2024,1402.610596,1422.841601,1401.103743,1418.395221,7394208,-0.01009412,1445.138521,0.011110201
07-05-2024,1384.775635,1403.820987,1375.413559,1399.102859,14517472,-0.012715547,1444.355465,0.011205175
08-05-2024,1401.647217,1415.875536,1380.847991,1380.847991,9439002,0.012183621,1443.525476,0.011173028
09-05-2024,1377.513184,1406.785184,1373.437335,1396.163277,11009612,-0.017218336,1441.653056,0.011524804
10-05-2024,1390.654785,1393.199054,1371.535255,1380.106936,10505096,0.009540091,1440.085299,0.011671695
13-05-2024,1385.986084,1390.210169,1367.508952,1383.21952,8456620,-0.003357196,1438.804907,0.011578173
14-05-2024,1403.153931,1410.070522,1383.34291,1384.281542,7188300,0.012386738,1436.407979,0.009682395
15-05-2024,1399.399414,1412.936124,1396.188139,1403.574047,5046534,-0.00267577,1434.116451,0.009667349
16-05-2024,1408.366089,1410.490494,1381.366731,1401.647187,14711774,0.006407516,1432.15922,0.009775487
17-05-2024,1418.592896,1420.075022,1396.410446,1406.093723,10916476,0.007261469,1430.471248,0.009888943
21-05-2024,1419.012817,1424.644851,1408.613204,1408.613204,11176128,0.000296013,1429.30284,0.009737091
22-05-2024,1443.245483,1451.273669,1419.160926,1419.160926,10281604,0.01707713,1429.227909,0.010211639
23-05-2024,1468.342896,1474.444244,1437.662826,1441.170574,14608260,0.017389566,1430.082605,0.010684065
24-05-2024,1462.611938,1470.763635,1458.511364,1465.946723,7094776,-0.00390301,1429.894047,0.010211084
27-05-2024,1448.778809,1467.206608,1444.13486,1462.587265,6629010,-0.009457826,1429.979679,0.009978074
28-05-2024,1438.848511,1460.882842,1435.439668,1450.507955,7820162,-0.006854254,1429.209794,0.009842239
29-05-2024,1423.607422,1440.627153,1421.310053,1429.264181,7383556,-0.01059256,1428.341101,0.009911015
30-05-2024,1407.87207,1423.236831,1403.178669,1418.395194,13206858,-0.011053154,1427.024479,0.010093944
31-05-2024,1413.355957,1425.064733,1405.303045,1414.245257,31069832,0.00389516,1425.860189,0.010128242
03-06-2024,1492.328613,1496.453914,1441.615227,1465.329254,21527942,0.055875985,1427.375252,0.014473702
04-06-2024,1380.625732,1480.199968,1343.103249,1480.199968,36709098,-0.074851397,1424.975854,0.020028814
05-06-2024,1403.820923,1414.097025,1367.607605,1405.056028,17464890,0.016800491,1423.029329,0.020256086
06-06-2024,1414.541626,1426.497423,1404.413761,1417.901137,17855722,0.007636802,1422.11617,0.020171028
07-06-2024,1452.43457,1454.460192,1409.502353,1411.478521,18558696,0.026788144,1422.767476,0.020736578
10-06-2024,1453.867432,1475.555836,1450.581979,1452.434637,9251760,0.000986524,1423.143774,0.020704827
11-06-2024,1439.317993,1456.115429,1437.341824,1451.496086,11774902,-0.010007404,1423.279639,0.020769764
12-06-2024,1445.88855,1458.412568,1437.835758,1440.133006,10081742,0.004565049,1423.223645,0.020727387
13-06-2024,1447.790771,1454.707363,1442.702112,1454.460342,9181160,0.001315607,1423.166007,0.020727325
14-06-2024,1459.944214,1462.043893,1439.861325,1452.484128,8157998,0.008394474,1423.528308,0.020781221
18-06-2024,1463.377808,1469.676846,1453.818042,1469.627394,7196766,0.002351866,1425.077132,0.020336923
19-06-2024,1441.269409,1469.775621,1438.650961,1469.775621,8725874,-0.015107786,1426.365759,0.020453871
20-06-2024,1456.140015,1465.181012,1432.821246,1441.615221,16113776,0.010317714,1428.744572,0.020348962
21-06-2024,1436.872314,1457.128045,1423.409664,1456.065903,31170360,-0.013232038,1429.918742,0.020434074
24-06-2024,1424.29895,1432.228352,1420.371339,1428.30074,8878386,-0.008750509,1431.478267,0.020230749
25-06-2024,1436.822998,1438.576872,1423.829664,1425.805833,7045386,0.008793131,1433.017208,0.020220734
26-06-2024,1495.984497,1500.875467,1427.905458,1428.819485,22014882,0.041175217,1436.683822,0.021464168
27-06-2024,1512.312744,1519.179883,1488.055222,1495.712877,28383030,0.010914717,1440.322449,0.021443108
28-06-2024,1546.747437,1562.16153,1512.782033,1512.782033,28957336,0.022769558,1445.234049,0.021723515
01-07-2024,1541.559937,1560.580562,1537.138283,1543.906637,7724306,-0.003353812,1449.673844,0.021752685
02-07-2024,1546.525024,1554.750779,1538.447386,1550.798441,7749246,0.003220821,1453.938249,0.021739484
03-07-2024,1533.927002,1556.232959,1524.391963,1547.661279,9049620,-0.008146019,1457.768722,0.021831652
04-07-2024,1535.507935,1548.822348,1532.321386,1538.447462,6837176,0.001030644,1460.844137,0.021666553
05-07-2024,1569.695557,1579.45289,1529.554628,1535.310172,12269710,0.022264699,1464.222559,0.021801516
08-07-2024,1581.824341,1589.630232,1563.66829,1570.066112,9500806,0.007726839,1468.196305,0.021787872
09-07-2024,1571.32605,1581.429189,1561.6675,1578.56372,6960002,-0.006636825,1472.281213,0.021738967
10-07-2024,1565.348022,1578.464867,1544.524191,1575.994656,7134578,-0.003804447,1476.497864,0.021698673
11-07-2024,1561.815674,1585.134442,1551.786593,1568.584028,11940946,-0.00225659,1481.104806,0.021571039
12-07-2024,1577.699097,1586.023756,1555.738944,1565.619789,12924784,0.010169845,1486.765706,0.021430938
15-07-2024,1578.193237,1586.715466,1566.607971,1585.332124,5329688,0.000313203,1492.260282,0.02144168
16-07-2024,1557.46814,1580.935146,1550.428038,1574.512597,9386838,-0.013132167,1494.4316,0.019265562
18-07-2024,1567.768921,1574.907807,1539.262588,1557.221071,12298374,0.006613799,1500.669706,0.012759588
19-07-2024,1536.619507,1571.029498,1534.297533,1567.101887,13140390,-0.019868626,1505.096326,0.01326937
22-07-2024,1482.793701,1519.179863,1481.410359,1518.932842,19674376,-0.035028714,1507.371395,0.014946913
23-07-2024,1470.170776,1487.808058,1445.567451,1483.114658,18052044,-0.008512934,1507.962602,0.014276583
24-07-2024,1477.877808,1491.513421,1458.807851,1467.305353,11913362,0.005242269,1508.762948,0.014302674
25-07-2024,1474.61731,1482.596044,1459.474842,1463.353122,12519876,-0.002206203,1509.939591,0.014172654
26-07-2024,1491.044189,1494.403701,1472.591664,1474.617285,9859940,0.011139758,1511.444779,0.01428162
29-07-2024,1501.987061,1509.298909,1493.761306,1493.934149,7538550,0.007339066,1513.251322,0.014326678
30-07-2024,1495.119995,1506.828772,1492.007505,1498.948822,8228208,-0.004571987,1514.423848,0.014301607
31-07-2024,1487.486938,1492.451966,1483.262854,1486.07887,10057346,-0.005105314,1515.227486,0.014340121
01-08-2024,1497.244507,1499.912287,1486.375577,1493.98378,10764222,0.006559767,1517.093323,0.014062379
02-08-2024,1481.459717,1491.340562,1475.481878,1487.067144,10268248,-0.01054256,1517.937313,0.014120109
05-08-2024,1430.079346,1466.218609,1416.172105,1462.365055,17046704,-0.03468226,1517.710881,0.015338885
06-08-2024,1438.700317,1459.894679,1434.031522,1437.811017,10236186,0.006028317,1518.190926,0.015286861
07-08-2024,1447.370728,1454.954324,1444.085395,1451.496028,8174568,0.006026557,1518.542517,0.015243067
08-08-2024,1431.857788,1447.543628,1428.695966,1440.157721,12387192,-0.010718014,1516.40496,0.013267625
09-08-2024,1456.73291,1458.906648,1438.650917,1442.603255,6249776,0.017372621,1514.552299,0.01352379
12-08-2024,1443.220825,1455.44837,1440.380082,1452.484117,8184584,-0.009275609,1511.101412,0.012815687
13-08-2024,1446.185181,1452.558277,1440.627205,1443.344438,6265064,0.002053986,1507.922253,0.012837297
14-08-2024,1444.431152,1454.460233,1436.37824,1446.110968,6267466,-0.001212866,1504.519124,0.012800037
16-08-2024,1460.586426,1462.760284,1440.67662,1451.150291,9416902,0.011184523,1502.074438,0.012975427
19-08-2024,1475.65625,1485.47151,1467.823866,1469.806742,13797742,0.010317653,1500.079382,0.013148737
20-08-2024,1483.141602,1491.048416,1477.267404,1484.405709,8411808,0.005072558,1497.19425,0.012444791
21-08-2024,1485.843384,1494.964565,1477.242611,1480.464784,7769996,0.001821662,1493.994885,0.01233491
22-08-2024,1485.297974,1493.601266,1477.886999,1490.131234,10445782,-0.000367071,1491.127283,0.012306897
23-08-2024,1487.132202,1498.384999,1485.595546,1490.874905,9249654,0.001234923,1488.520089,0.012312998
26-08-2024,1499.64917,1509.96015,1490.131389,1494.072331,8816114,0.008416849,1486.447872,0.012447824
27-08-2024,1487.603149,1500.516654,1486.611711,1497.56715,6251156,-0.008032559,1483.444674,0.012313514
28-08-2024,1485.47168,1494.568051,1480.21701,1492.114266,9610286,-0.001432821,1480.353955,0.012306895
29-08-2024,1507.902832,1523.840149,1481.208316,1490.230378,38335358,0.015100357,1478.701778,0.012499646
30-08-2024,1496.699585,1526.541844,1490.453477,1520.865886,41620730,-0.007429688,1476.3328,0.012467557
02-09-2024,1503.267944,1513.727664,1493.725353,1497.938965,11240852,0.004388562,1475.221082,0.012011375
03-09-2024,1496.203857,1509.96006,1494.592771,1508.225043,10923800,-0.004699154,1475.668087,0.010151275
04-09-2024,1501.582397,1504.507091,1486.661208,1487.850885,11983304,0.003594791,1476.715141,0.010026663
05-09-2024,1480.192139,1512.711354,1474.317941,1506.043957,16264168,-0.014245145,1476.792285,0.010351835
06-09-2024,1452.283081,1484.182646,1449.110528,1479.721175,19394228,-0.018855024,1476.047811,0.010911136
09-09-2024,1449.928467,1457.339563,1443.137141,1453.943839,9010298,-0.001621319,1474.677287,0.010690215
10-09-2024,1449.011475,1459.446384,1445.095222,1447.995226,10768260,-0.00063244,1472.911434,0.010577455
11-09-2024,1439.072266,1456.174571,1435.156134,1450.523423,9760202,-0.006859303,1471.043176,0.010611224
12-09-2024,1467.129883,1473.27675,1433.495303,1444.52505,22349376,0.019497018,1470.364608,0.011232904
13-09-2024,1460.016357,1470.451266,1456.918114,1463.75906,8711328,-0.0048486,1469.123669,0.011182233
16-09-2024,1458.752319,1468.220601,1452.208853,1464.899308,5481774,-0.00086577,1468.366756,0.011029381
17-09-2024,1459.694214,1464.824833,1454.067755,1461.37961,5935328,0.000645685,1469.353918,0.008936394
18-09-2024,1450.9198,1469.311022,1448.044727,1457.413767,8574714,-0.006011132,1469.761235,0.008960184
19-09-2024,1457.091675,1463.858191,1443.087613,1453.695951,16955902,0.004253767,1470.085266,0.00892704
20-09-2024,1473.202515,1482.199766,1458.777044,1461.379568,30897320,0.011056847,1471.463424,0.008888678
23-09-2024,1480.588745,1488.644179,1476.201583,1478.23408,8832314,0.005013724,1472.258618,0.008374623
24-09-2024,1476.622925,1487.652672,1475.135768,1475.755417,17137444,-0.002678543,1473.372021,0.008191646
25-09-2024,1481.158691,1483.686907,1467.526419,1471.194813,7069002,0.003071716,1474.537805,0.008199142
26-09-2024,1485.124512,1491.12276,1475.309372,1477.887087,18818998,0.002677512,1475.89425,0.008196494
27-09-2024,1513.10791,1520.345335,1479.225469,1486.165535,20597478,0.018842459,1477.644967,0.008633525
30-09-2024,1463.932495,1511.918118,1461.77619,1506.390899,27008814,-0.032499609,1477.254175,0.010429132
01-10-2024,1452.283081,1475.210084,1450.300205,1467.97266,16431642,-0.007957617,1476.225557,0.010472657
03-10-2024,1394.928467,1436.990273,1390.070396,1424.275008,37757294,-0.039492724,1473.19506,0.012630822
04-10-2024,1374.653564,1405.214592,1369.944234,1391.904609,37072876,-0.014534725,1469.506913,0.012830004
07-10-2024,1358.98877,1384.543107,1349.718849,1381.568793,22181340,-0.011395449,1465.235465,0.012910308
08-10-2024,1385.385742,1389.004515,1353.41187,1361.219443,17020808,0.019423981,1461.426685,0.013390998
09-10-2024,1362.830688,1388.979866,1360.748693,1385.559454,14310610,-0.016280703,1457.267603,0.013590613
10-10-2024,1359.311035,1374.132984,1357.699949,1368.209166,22358646,-0.002582605,1453.062248,0.013588171
11-10-2024,1360.352051,1371.431419,1357.105067,1358.270055,7980122,0.000765841,1448.143888,0.0131806
14-10-2024,1360.773438,1368.258722,1356.535016,1367.639073,12221432,0.000309763,1443.613017,0.013173572
15-10-2024,1332.517456,1359.95543,1329.220852,1346.893307,33762794,-0.020764648,1437.921334,0.013478497
16-10-2024,1342.481445,1352.321516,1326.172338,1328.527003,20034438,0.007477568,1432.797253,0.013636715
17-10-2024,1344.811279,1356.733224,1340.473738,1354.00677,15543660,0.001735468,1427.571549,0.013607474
18-10-2024,1347.661621,1356.708492,1329.840428,1340.597626,12082452,0.002119511,1423.153866,0.013492654
21-10-2024,1357.476929,1362.23588,1346.100201,1355.419743,14067408,0.007283214,1419.99366,0.013277947
22-10-2024,1331.848145,1364.218618,1328.749901,1357.476791,15831960,-0.01887972,1416.05765,0.013623109
23-10-2024,1327.064453,1345.852153,1323.56961,1326.048205,17214742,-0.003591769,1411.992749,0.013618058
24-10-2024,1328.328735,1332.195247,1311.796458,1323.842454,22155934,0.000952691,1408.301298,0.013613154
25-10-2024,1316.480835,1332.839561,1310.680947,1331.996863,18597496,-0.008919404,1403.279663,0.012999163
28-10-2024,1322.925171,1341.415512,1310.780056,1325.552506,10824350,0.004895123,1398.709957,0.013086319
29-10-2024,1328.526855,1331.699409,1308.995576,1316.72872,12008361,0.004234317,1394.369108,0.013150627
30-10-2024,1332.393555,1338.441302,1314.002331,1323.569732,11984423,0.002910516,1390.125753,0.013178912
31-10-2024,1320.64502,1331.501217,1314.795511,1328.526903,9331650,-0.008817616,1385.78326,0.013211296
01-11-2024,1327.188477,1330.460149,1321.586828,1321.636448,2127335,0.004954743,1381.453153,0.013225263
04-11-2024,1291.000977,1328.52688,1274.096911,1326.395264,19796890,-0.027266286,1375.379769,0.013662067
05-11-2024,1294.124023,1298.337635,1275.137962,1281.929288,16267479,0.002419089,1369.164278,0.013609185
06-11-2024,1314.002319,1316.927134,1289.06763,1298.78377,21625209,0.015360426,1363.743591,0.014077686
07-11-2024,1294.471069,1312.663933,1291.447135,1312.663933,9611974,-0.014863939,1357.520671,0.014157078
08-11-2024,1272.758423,1290.505186,1264.083341,1286.539434,19814406,-0.016773373,1350.441801,0.014267553
11-11-2024,1261.802979,1274.989151,1256.151831,1267.999465,9056552,-0.008607638,1342.06497,0.013545648
12-11-2024,1263.339844,1278.261034,1256.647637,1264.628762,10671091,0.001217991,1335.378548,0.012634651
13-11-2024,1241.329956,1264.529508,1238.801741,1259.374079,14633633,-0.017421985,1328.346777,0.012832253
14-11-2024,1256.746826,1261.704016,1240.388099,1242.866694,12612633,0.012419639,1323.740723,0.011467348
18-11-2024,1249.955444,1262.00144,1233.249738,1256.74677,13620611,-0.005403938,1319.584119,0.011281493
19-11-2024,1231.018921,1270.527698,1224.574574,1249.955361,14183746,-0.015149759,1315.318457,0.011396885
21-11-2024,1212.528687,1233.299264,1206.827918,1231.01903,19433843,-0.015020268,1309.556555,0.01075298
22-11-2024,1254.565552,1257.985964,1211.983221,1218.873787,20471957,0.034668759,1305.947717,0.012661972
25-11-2024,1275.980591,1293.281134,1271.4695,1278.954905,28923341,0.017069685,1303.170036,0.013165428
26-11-2024,1284.606201,1286.737817,1273.204664,1283.862623,9247557,0.006759986,1300.645174,0.013254395
27-11-2024,1282.127563,1292.686402,1274.989258,1282.425043,9572746,-0.001929492,1298.023645,0.013248273
28-11-2024,1259.919434,1285.498461,1258.184417,1278.905374,15027412,-0.017321311,1295.603711,0.013093189
29-11-2024,1281.136108,1288.373654,1264.331283,1269.040613,13202307,0.016839708,1293.558866,0.013428791
02-12-2024,1297.941162,1300.122277,1266.116025,1276.972223,11024152,0.013117305,1291.996529,0.013680916
03-12-2024,1311.969849,1315.439881,1295.809362,1305.723741,16869482,0.010808415,1290.806803,0.013842259
04-12-2024,1297.742676,1317.026217,1292.884727,1314.646741,19608540,-0.010844131,1288.815662,0.013872775
05-12-2024,1310.730591,1318.562854,1294.966703,1303.096446,16858723,0.010008082,1288.111743,0.01361832
06-12-2024,1300.320435,1312.564669,1298.783657,1312.564669,9037514,-0.007942255,1287.220276,0.013676046
09-12-2024,1284.060913,1303.740933,1282.028417,1291.843677,14650002,-0.012504242,1285.744682,0.013843429
10-12-2024,1273.848999,1283.812999,1269.238788,1278.21135,16043729,-0.007952827,1284.323621,0.013825563
11-12-2024,1267.255981,1278.954998,1265.124487,1273.997808,11724373,-0.005175666,1282.467981,0.013799615
12-12-2024,1252.087036,1267.255964,1249.80668,1259.126222,20906813,-0.011969914,1279.919987,0.013890725
13-12-2024,1261.951904,1264.28176,1228.986589,1249.211949,28630222,0.00787874,1277.571932,0.013979146
16-12-2024,1257.440918,1270.032133,1255.705901,1264.083504,9486781,-0.00357461,1275.465129,0.013919933
17-12-2024,1234.637695,1253.078416,1232.159101,1250.252843,17462791,-0.018134628,1272.380103,0.014184258
18-12-2024,1242.519653,1249.162239,1230.027559,1230.027559,12670179,0.006384025,1270.764058,0.013454394
19-12-2024,1219.914795,1234.241146,1218.477258,1228.391638,14244653,-0.018192757,1268.290417,0.013786041
20-12-2024,1194.980225,1228.887355,1191.212712,1213.520066,20312896,-0.0204396,1264.323014,0.013792122
23-12-2024,1211.834717,1216.692666,1202.812534,1204.597171,10052824,0.014104411,1261.568469,0.013950962
24-12-2024,1212.280762,1222.98834,1210.545745,1211.834663,6734917,0.000368074,1259.552547,0.013677736
26-12-2024,1206.133911,1217.188348,1203.853555,1213.767935,10016178,-0.005070484,1257.696912,0.013629794
27-12-2024,1210.595459,1217.386785,1206.580087,1207.869004,7000397,0.003699049,1255.938765,0.013653818
30-12-2024,1200.333984,1212.72696,1197.75627,1205.985254,8818766,-0.008476386,1254.572233,0.013385324
31-12-2024,1205.043213,1208.661986,1195.822913,1197.657049,6405475,0.003923265,1252.848779,0.01317918
01-01-2025,1210.793579,1215.800389,1201.226179,1204.448352,5892590,0.004771917,1251.543384,0.013201264
02-01-2025,1231.167725,1233.794938,1209.554328,1210.793626,15486276,0.016827101,1251.548344,0.013307937
03-01-2025,1240.437744,1251.244443,1224.921714,1233.249818,15521102,0.007529453,1252.478646,0.013059598
06-01-2025,1207.571411,1251.194681,1204.597097,1243.213557,14816766,-0.026495754,1250.912174,0.012351625
07-01-2025,1230.225708,1233.844481,1210.793549,1211.537128,10070505,0.018760213,1249.387012,0.012441369
08-01-2025,1254.664795,1260.167324,1234.687295,1238.306068,19346579,0.019865531,1248.388965,0.012948144
09-01-2025,1244.006714,1258.878282,1237.364128,1256.151828,12794704,-0.008494764,1247.11827,0.013024814
10-01-2025,1231.266846,1245.989675,1225.417337,1243.114481,8120332,-0.010240996,1246.163184,0.012779272
13-01-2025,1229.234375,1234.588164,1215.899582,1219.468735,13764861,-0.001650715,1244.433126,0.012343243
14-01-2025,1228.143799,1242.618769,1216.742262,1233.447968,13095266,-0.0008872,1242.106547,0.012040136
15-01-2025,1241.478516,1246.237466,1231.217157,1234.290591,9578856,0.010857618,1239.756836,0.012041912
16-01-2025,1255.606567,1264.08341,1240.586379,1248.121283,14117603,0.011380021,1238.352299,0.012147507
17-01-2025,1291.199219,1314.646751,1273.997794,1310.928859,29366277,0.028346978,1237.701253,0.013142699
20-01-2025,1294.272705,1304.732425,1289.117276,1304.732425,14040244,0.002380335,1237.499662,0.013073832
21-01-2025,1262.794556,1301.758118,1259.324523,1299.279523,14562976,-0.02432111,1236.790784,0.013627574
22-01-2025,1266.165405,1271.915794,1257.837302,1267.355203,10273590,0.002669357,1236.534664,0.013564208
23-01-2025,1252.830566,1266.413218,1250.79807,1259.126173,8720682,-0.010531672,1236.053817,0.013667997
24-01-2025,1235.629272,1262.10062,1232.853198,1255.160553,14235970,-0.013729944,1235.505225,0.013723519
27-01-2025,1218.824219,1229.829156,1209.554298,1228.490739,9536019,-0.013600401,1234.067635,0.013839231
28-01-2025,1223.831177,1234.092537,1208.067287,1227.40033,10568025,0.004108023,1232.94731,0.013862268
29-01-2025,1224.921631,1232.109556,1217.535466,1225.41735,5928156,0.000891017,1232.623442,0.013472047
30-01-2025,1242.321411,1246.237543,1221.848193,1224.971246,9269259,0.014204811,1232.616833,0.013677457
31-01-2025,1254.268188,1256.151945,1238.306061,1245.097387,6584612,0.009616495,1233.761947,0.013334033
01-02-2025,1253.772461,1259.67159,1230.374549,1254.26818,7118453,-0.000395232,1235.721688,0.012709632
03-02-2025,1235.232666,1245.246166,1226.954183,1240.288976,9252345,-0.014787209,1236.501619,0.012829792
04-02-2025,1274.196045,1277.765318,1235.926563,1237.364221,16691069,0.031543352,1238.565462,0.014008906
05-02-2025,1267.255981,1279.450717,1265.768824,1271.667953,10112028,-0.005446621,1240.602865,0.014015393
06-02-2025,1270.577393,1276.972119,1259.473215,1262.794508,9956001,0.002620947,1242.602262,0.014011589
07-02-2025,1255.854492,1272.708939,1251.194782,1265.223654,8764283,-0.011587567,1244.452946,0.014100797
10-02-2025,1242.91626,1255.656214,1234.885636,1253.673338,6970972,-0.010302334,1245.715381,0.014258433
11-02-2025,1224.277222,1253.723004,1219.567891,1253.723004,8859714,-0.014996214,1246.164836,0.014538358
12-02-2025,1206.133911,1216.39527,1183.132478,1209.008984,21131654,-0.01481961,1245.330375,0.014458569
13-02-2025,1205.687744,1217.485881,1201.622872,1206.629683,8511216,-0.000369915,1244.172042,0.014377422
14-02-2025,1206.827881,1213.520087,1195.128864,1208.562897,10298145,0.000945632,1244.147257,0.013537758
17-02-2025,1214.412354,1216.990068,1194.186995,1200.730462,8166683,0.006284635,1243.620146,0.013129208
18-02-2025,1214.908203,1219.369674,1205.687781,1214.362864,6673250,0.000408304,1242.294926,0.012564679
19-02-2025,1216.940552,1222.195222,1207.125412,1209.058668,6217338,0.001672841,1241.392721,0.012492377
20-02-2025,1222.442993,1228.7386,1211.537176,1213.470431,7795582,0.004521537,1241.098592,0.012392226
21-02-2025,1217.634521,1229.383037,1211.685894,1218.17974,6904025,-0.003933494,1240.71193,0.012408656
24-02-2025,1204.151001,1212.776463,1200.135629,1206.133877,7172498,-0.011073537,1239.91217,0.012565302
25-02-2025,1193.691284,1210.545729,1191.212689,1200.63135,11552182,-0.008686383,1238.319263,0.012457962
27-02-2025,1196.764771,1204.597155,1190.370044,1202.41604,11509215,0.002574775,1236.357869,0.012252588
28-02-2025,1189.824707,1206.927012,1183.083001,1191.708463,23007298,-0.005799021,1232.978719,0.010892298
03-03-2025,1161.22168,1196.120247,1146.102251,1193.691272,17944938,-0.024039699,1228.543685,0.011520295
04-03-2025,1151.951782,1163.948157,1149.621927,1152.249141,11377373,-0.007982884,1224.848926,0.010872232
05-03-2025,1165.534546,1172.871212,1147.093822,1151.059575,8664095,0.011791087,1221.494564,0.011160013
06-03-2025,1199.243408,1203.556139,1175.002797,1186.751313,14468014,0.028921376,1219.708325,0.012454406
07-03-2025,1239.099243,1244.056433,1201.622839,1205.588591,16474965,0.03323415,1219.823991,0.013734545
10-03-2025,1227.796753,1247.228912,1224.822439,1234.340219,11931051,-0.009121538,1220.123075,0.013603256
11-03-2025,1236.620605,1238.801721,1219.220821,1229.38306,10089838,0.007186737,1220.54939,0.013644267
12-03-2025,1246.287109,1252.186117,1233.348796,1247.228927,11977555,0.007816871,1221.261572,0.013710664
13-03-2025,1237.215576,1253.326445,1233.200204,1249.261573,9505270,-0.007278847,1221.091378,0.013539158
17-03-2025,1228.242798,1246.634019,1222.54203,1231.514591,16640917,-0.007252397,1220.223865,0.013474016
18-03-2025,1228.242798,1228.242798,1228.242798,1228.242798,0,0,1219.372876,0.013474429
19-03-2025,1236.471924,1242.519671,1228.193441,1230.424176,16162399,0.006699918,1219.414185,0.013263645
20-03-2025,1258.283569,1262.100581,1239.347128,1241.131643,15971477,0.017640227,1218.883769,0.012338375
21-03-2025,1265.421753,1270.031963,1259.225266,1264.083336,21780769,0.005672953,1218.822628,0.012346873
24-03-2025,1290.951294,1294.817926,1273.254151,1279.946357,20299319,0.020174729,1219.501758,0.012878632
25-03-2025,1274.44397,1296.503466,1271.618396,1296.503466,13713899,-0.012786946,1220.121407,0.0129196
26-03-2025,1262.150146,1282.722484,1257.886915,1279.946409,12074747,-0.009646421,1220.762537,0.012901108
27-03-2025,1267.255981,1273.997808,1260.415156,1267.206482,15028056,0.004045347,1222.195162,0.012571955
28-03-2025,1264.182495,1284.655713,1258.134748,1269.040565,18147129,-0.002425308,1224.130115,0.012225327
01-04-2025,1241.875122,1266.95855,1238.60345,1253.772377,12099648,-0.017645691,1225.336361,0.012720122
02-04-2025,1240.437744,1244.800096,1233.249818,1236.868591,10142590,-0.001157425,1226.456689,0.01272659
03-04-2025,1238.008667,1241.082222,1222.492758,1222.492758,7434366,-0.001958242,1227.243233,0.012697373
04-04-2025,1194.385254,1234.786351,1182.934218,1230.47362,17908652,-0.035236759,1226.559135,0.014294742
07-04-2025,1155.719116,1161.221645,1105.304523,1122.505946,22156106,-0.032373254,1224.51842,0.015425573
08-04-2025,1172.078003,1186.354735,1153.339921,1161.965383,19555040,0.014154725,1222.839587,0.015656024
09-04-2025,1175.20105,1179.613022,1157.999624,1159.486781,10223104,0.002664538,1221.425138,0.015663846
11-04-2025,1208.513306,1212.181699,1184.917154,1184.917154,11224242,0.028346006,1221.570549,0.016429788
